,Time(sec),Distance(feet),SOC,Surplus(Foot-pound)
1957,1957.0,86108.0,0.8386826349654621,0.0
1958,1958.0,86152.0,0.8386002040175652,0.0
1959,1959.0,86196.0,0.8385177730696681,0.0
1960,1960.0,86240.0,0.838435342121771,0.0
1961,1961.0,86284.0,0.8383529111738738,0.0
1962,1962.0,86328.0,0.8382704802259768,0.0
1963,1963.0,86372.0,0.8381880492780797,0.0
1964,1964.0,86416.0,0.8381056183301827,0.0
1965,1965.0,86460.0,0.8380231873822857,0.0
1966,1966.0,86504.0,0.8379407564343885,0.0
1967,1967.0,86548.0,0.8378583254864913,0.0
1968,1968.0,86592.0,0.8377758945385944,0.0
1969,1969.0,86636.0,0.8376934635906974,0.0
1970,1970.0,86680.0,0.8376110326428003,0.0
1971,1971.0,86724.0,0.8375286016949034,0.0
1972,1972.0,86768.0,0.8374461707470062,0.0
1973,1973.0,86812.0,0.8373637397991093,0.0
1974,1974.0,86856.0,0.8372813088512122,0.0
1975,1975.0,86900.0,0.837198877903315,0.0
1976,1976.0,86944.0,0.8371164469554179,0.0
1977,1977.0,86988.0,0.8370340160075209,0.0
1978,1978.0,87032.0,0.8369515850596237,0.0
1979,1979.0,87076.0,0.8368691541117268,0.0
1980,1980.0,87120.0,0.8367867231638297,0.0
1981,1981.0,87164.0,0.8367042922159326,0.0
1982,1982.0,87208.0,0.8366218612680354,0.0
1983,1983.0,87252.0,0.8365394303201384,0.0
1984,1984.0,87296.0,0.8364569993722415,0.0
1985,1985.0,87340.0,0.8363745684243444,0.0
1986,1986.0,87384.0,0.8362921374764473,0.0
1987,1987.0,87428.0,0.8362097065285503,0.0
1988,1988.0,87472.0,0.8361272755806534,0.0
1989,1989.0,87516.0,0.8360448446327563,0.0
1990,1990.0,87560.0,0.8359624136848591,0.0
1991,1991.0,87604.0,0.835879982736962,0.0
1992,1992.0,87648.0,0.835797551789065,0.0
1993,1993.0,87692.0,0.8357151208411681,0.0
1994,1994.0,87736.0,0.835632689893271,0.0
1995,1995.0,87780.0,0.8355502589453738,0.0
1996,1996.0,87824.0,0.8354678279974769,0.0
1997,1997.0,87868.0,0.8353853970495797,0.0
1998,1998.0,87912.0,0.8353029661016828,0.0
1999,1999.0,87956.0,0.8352205351537857,0.0
2000,2000.0,88000.0,0.8351381042058885,0.0
2001,2001.0,88044.0,0.8350556732579913,0.0
2002,2002.0,88088.0,0.8349732423100944,0.0
2003,2003.0,88132.0,0.8348908113621972,0.0
2004,2004.0,88176.0,0.8348083804143003,0.0
2005,2005.0,88220.0,0.8347259494664034,0.0
2006,2006.0,88264.0,0.8346435185185063,0.0
2007,2007.0,88308.0,0.8345610875706092,0.0
2008,2008.0,88352.0,0.8344786566227123,0.0
2009,2009.0,88396.0,0.8343962256748153,0.0
2010,2010.0,88440.0,0.8343137947269185,0.0
2011,2011.0,88484.0,0.8342313637790213,0.0
2012,2012.0,88528.0,0.8341489328311243,0.0
2013,2013.0,88572.0,0.8340665018832273,0.0
2014,2014.0,88616.0,0.8339840709353301,0.0
2015,2015.0,88660.0,0.8339016399874329,0.0
2016,2016.0,88704.0,0.833819209039536,0.0
2017,2017.0,88748.0,0.8337367780916388,0.0
2018,2018.0,88792.0,0.8336543471437419,0.0
2019,2019.0,88836.0,0.8335719161958448,0.0
2020,2020.0,88880.0,0.8334894852479476,0.0
2021,2021.0,88924.0,0.8334070543000505,0.0
2022,2022.0,88968.0,0.8333246233521535,0.0
2023,2023.0,89012.0,0.8332421924042566,0.0
2024,2024.0,89056.0,0.8331597614563595,0.0
2025,2025.0,89100.0,0.8330773305084626,0.0
2026,2026.0,89144.0,0.8329948995605654,0.0
2027,2027.0,89188.0,0.8329124686126684,0.0
2028,2028.0,89232.0,0.8328300376647714,0.0
2029,2029.0,89276.0,0.8327476067168742,0.0
2030,2030.0,89320.0,0.832665175768977,0.0
2031,2031.0,89364.0,0.8325827448210801,0.0
2032,2032.0,89408.0,0.8325003138731831,0.0
2033,2033.0,89452.0,0.8324178829252861,0.0
2034,2034.0,89496.0,0.8323354519773891,0.0
2035,2035.0,89540.0,0.8322530210294921,0.0
2036,2036.0,89584.0,0.8321705900815951,0.0
2037,2037.0,89628.0,0.8320881591336982,0.0
2038,2038.0,89672.0,0.8320057281858011,0.0
2039,2039.0,89716.0,0.8319232972379039,0.0
2040,2040.0,89760.0,0.831840866290007,0.0
2041,2041.0,89804.0,0.83175843534211,0.0
2042,2042.0,89848.0,0.831676004394213,0.0
2043,2043.0,89892.0,0.8315935734463158,0.0
2044,2044.0,89936.0,0.8315111424984186,0.0
2045,2045.0,89980.0,0.8314287115505214,0.0
2046,2046.0,90024.0,0.8313462806026245,0.0
2047,2047.0,90068.0,0.8312638496547275,0.0
2048,2048.0,90112.0,0.8311814187068305,0.0
2049,2049.0,90156.0,0.8310989877589335,0.0
2050,2050.0,90200.0,0.8310165568110364,0.0
2051,2051.0,90244.0,0.8309341258631394,0.0
2052,2052.0,90288.0,0.8308516949152424,0.0
2053,2053.0,90332.0,0.8307692639673452,0.0
2054,2054.0,90376.0,0.830686833019448,0.0
2055,2055.0,90420.0,0.8306044020715511,0.0
2056,2056.0,90464.0,0.8305219711236539,0.0
2057,2057.0,90508.0,0.8304395401757569,0.0
2058,2058.0,90552.0,0.8303571092278599,0.0
2059,2059.0,90596.0,0.8302746782799627,0.0
2060,2060.0,90640.0,0.8301922473320655,0.0
2061,2061.0,90684.0,0.8301098163841686,0.0
2062,2062.0,90728.0,0.8300273854362716,0.0
2063,2063.0,90772.0,0.8299449544883746,0.0
2064,2064.0,90816.0,0.8298625235404776,0.0
2065,2065.0,90860.0,0.8297800925925805,0.0
2066,2066.0,90904.0,0.8296976616446835,0.0
2067,2067.0,90948.0,0.8296152306967864,0.0
2068,2068.0,90992.0,0.8295327997488893,0.0
2069,2069.0,91036.0,0.8294503688009921,0.0
2070,2070.0,91080.0,0.8293679378530951,0.0
2071,2071.0,91124.0,0.8292855069051981,0.0
2072,2072.0,91168.0,0.829203075957301,0.0
2073,2073.0,91212.0,0.829120645009404,0.0
2074,2074.0,91256.0,0.829038214061507,0.0
2075,2075.0,91300.0,0.8289557831136098,0.0
2076,2076.0,91344.0,0.8288733521657128,0.0
2077,2077.0,91388.0,0.8287909212178158,0.0
2078,2078.0,91432.0,0.8287084902699189,0.0
2079,2079.0,91476.0,0.8286260593220218,0.0
2080,2080.0,91520.0,0.8285436283741247,0.0
2081,2081.0,91564.0,0.8284611974262275,0.0
2082,2082.0,91608.0,0.8283787664783305,0.0
2083,2083.0,91652.0,0.8282963355304336,0.0
2084,2084.0,91696.0,0.8282139045825365,0.0
2085,2085.0,91740.0,0.8281314736346396,0.0
2086,2086.0,91784.0,0.8280490426867426,0.0
2087,2087.0,91828.0,0.8279666117388456,0.0
2088,2088.0,91872.0,0.8278841807909486,0.0
2089,2089.0,91916.0,0.8278017498430514,0.0
2090,2090.0,91960.0,0.8277193188951545,0.0
2091,2091.0,92004.0,0.8276368879472574,0.0
2092,2092.0,92048.0,0.8275544569993605,0.0
2093,2093.0,92092.0,0.8274720260514634,0.0
2094,2094.0,92136.0,0.8273895951035664,0.0
2095,2095.0,92180.0,0.8273071641556693,0.0
2096,2096.0,92224.0,0.8272247332077723,0.0
2097,2097.0,92268.0,0.8271423022598752,0.0
2098,2098.0,92312.0,0.8270598713119781,0.0
2099,2099.0,92356.0,0.8269774403640812,0.0
2100,2100.0,92400.0,0.8268950094161842,0.0
2101,2101.0,92444.0,0.8268125784682872,0.0
2102,2102.0,92488.0,0.8267301475203902,0.0
2103,2103.0,92532.0,0.826647716572493,0.0
2104,2104.0,92576.0,0.8265652856245961,0.0
2105,2105.0,92620.0,0.826482854676699,0.0
2106,2106.0,92664.0,0.8264004237288018,0.0
2107,2107.0,92708.0,0.8263179927809047,0.0
2108,2108.0,92752.0,0.8262355618330077,0.0
2109,2109.0,92796.0,0.8261531308851106,0.0
2110,2110.0,92840.0,0.8260706999372136,0.0
2111,2111.0,92884.0,0.8259882689893165,0.0
2112,2112.0,92928.0,0.8259058380414194,0.0
2113,2113.0,92972.0,0.8258234070935222,0.0
2114,2114.0,93016.0,0.8257409761456252,0.0
2115,2115.0,93060.0,0.8256585451977283,0.0
2116,2116.0,93104.0,0.8255761142498312,0.0
2117,2117.0,93148.0,0.8254936833019341,0.0
2118,2118.0,93192.0,0.8254112523540371,0.0
2119,2119.0,93236.0,0.8253288214061402,0.0
2120,2120.0,93280.0,0.8252463904582431,0.0
2121,2121.0,93324.0,0.8251639595103459,0.0
2122,2122.0,93368.0,0.8250815285624488,0.0
2123,2123.0,93412.0,0.8249990976145518,0.0
2124,2124.0,93456.0,0.8249166666666549,0.0
2125,2125.0,93500.0,0.8248342357187578,0.0
2126,2126.0,93544.0,0.8247518047708609,0.0
2127,2127.0,93588.0,0.8246693738229638,0.0
2128,2128.0,93632.0,0.8245869428750668,0.0
2129,2129.0,93676.0,0.8245045119271699,0.0
2130,2130.0,93720.0,0.8244220809792728,0.0
2131,2131.0,93764.0,0.8243396500313757,0.0
2132,2132.0,93808.0,0.8242572190834787,0.0
2133,2133.0,93852.0,0.8241747881355818,0.0
2134,2134.0,93896.0,0.8240923571876847,0.0
2135,2135.0,93940.0,0.8240099262397875,0.0
2136,2136.0,93984.0,0.8239274952918904,0.0
2137,2137.0,94028.0,0.8238450643439932,0.0
2138,2138.0,94072.0,0.8237626333960962,0.0
2139,2139.0,94116.0,0.8236802024481993,0.0
2140,2140.0,94160.0,0.8235977715003022,0.0
2141,2141.0,94204.0,0.8235153405524053,0.0
2142,2142.0,94248.0,0.8234329096045081,0.0
2143,2143.0,94292.0,0.8233504786566112,0.0
2144,2144.0,94336.0,0.8232680477087141,0.0
2145,2145.0,94380.0,0.8231856167608169,0.0
2146,2146.0,94424.0,0.8231031858129197,0.0
2147,2147.0,94468.0,0.8230207548650228,0.0
2148,2148.0,94512.0,0.8229383239171256,0.0
2149,2149.0,94556.0,0.8228558929692287,0.0
2150,2150.0,94600.0,0.8227734620213316,0.0
2151,2151.0,94644.0,0.8226910310734344,0.0
2152,2152.0,94688.0,0.8226086001255373,0.0
2153,2153.0,94732.0,0.8225261691776403,0.0
2154,2154.0,94776.0,0.8224437382297434,0.0
2155,2155.0,94820.0,0.8223613072818463,0.0
2156,2156.0,94864.0,0.8222788763339494,0.0
2157,2157.0,94908.0,0.8221964453860522,0.0
2158,2158.0,94952.0,0.8221140144381552,0.0
2159,2159.0,94996.0,0.8220315834902582,0.0
2160,2160.0,95040.0,0.821949152542361,0.0
2161,2161.0,95084.0,0.8218667215944638,0.0
2162,2162.0,95128.0,0.8217842906465669,0.0
2163,2163.0,95172.0,0.8217018596986699,0.0
2164,2164.0,95216.0,0.8216194287507729,0.0
2165,2165.0,95260.0,0.8215369978028759,0.0
2166,2166.0,95304.0,0.8214545668549789,0.0
2167,2167.0,95348.0,0.8213721359070819,0.0
2168,2168.0,95392.0,0.821289704959185,0.0
2169,2169.0,95436.0,0.8212072740112879,0.0
2170,2170.0,95480.0,0.8211248430633907,0.0
2171,2171.0,95524.0,0.8210424121154938,0.0
2172,2172.0,95568.0,0.8209599811675968,0.0
2173,2173.0,95612.0,0.8208775502196998,0.0
2174,2174.0,95656.0,0.8207951192718026,0.0
2175,2175.0,95700.0,0.8207126883239054,0.0
2176,2176.0,95744.0,0.8206302573760085,0.0
2177,2177.0,95788.0,0.8205478264281115,0.0
2178,2178.0,95832.0,0.8204653954802145,0.0
2179,2179.0,95876.0,0.8203829645323175,0.0
2180,2180.0,95920.0,0.8203005335844206,0.0
2181,2181.0,95964.0,0.8202181026365235,0.0
2182,2182.0,96008.0,0.8201356716886266,0.0
2183,2183.0,96052.0,0.8200532407407295,0.0
2184,2184.0,96096.0,0.8199708097928323,0.0
2185,2185.0,96140.0,0.8198883788449354,0.0
2186,2186.0,96184.0,0.8198059478970382,0.0
2187,2187.0,96228.0,0.8197235169491413,0.0
2188,2188.0,96272.0,0.8196410860012442,0.0
2189,2189.0,96316.0,0.819558655053347,0.0
2190,2190.0,96360.0,0.8194762241054498,0.0
2191,2191.0,96404.0,0.8193937931575529,0.0
2192,2192.0,96448.0,0.819311362209656,0.0
2193,2193.0,96492.0,0.8192289312617589,0.0
2194,2194.0,96536.0,0.8191465003138619,0.0
2195,2195.0,96580.0,0.8190640693659648,0.0
2196,2196.0,96624.0,0.8189816384180678,0.0
2197,2197.0,96668.0,0.8188992074701708,0.0
2198,2198.0,96712.0,0.8188167765222736,0.0
2199,2199.0,96756.0,0.8187343455743764,0.0
2200,2200.0,96800.0,0.8186519146264795,0.0
2201,2201.0,96844.0,0.8185694836785823,0.0
2202,2202.0,96888.0,0.8184870527306853,0.0
2203,2203.0,96932.0,0.8184046217827883,0.0
2204,2204.0,96976.0,0.8183221908348911,0.0
2205,2205.0,97020.0,0.8182397598869939,0.0
2206,2206.0,97064.0,0.818157328939097,0.0
2207,2207.0,97108.0,0.8180748979912,0.0
2208,2208.0,97152.0,0.817992467043303,0.0
2209,2209.0,97196.0,0.8179100360954058,0.0
2210,2210.0,97240.0,0.8178276051475089,0.0
2211,2211.0,97284.0,0.8177451741996119,0.0
2212,2212.0,97328.0,0.8176627432517148,0.0
2213,2213.0,97372.0,0.8175803123038177,0.0
2214,2214.0,97416.0,0.8174978813559205,0.0
2215,2215.0,97460.0,0.8174154504080235,0.0
2216,2216.0,97504.0,0.8173330194601266,0.0
2217,2217.0,97548.0,0.8172505885122295,0.0
2218,2218.0,97592.0,0.8171681575643326,0.0
2219,2219.0,97636.0,0.8170857266164355,0.0
2220,2220.0,97680.0,0.8170032956685386,0.0
2221,2221.0,97724.0,0.8169208647206416,0.0
2222,2222.0,97768.0,0.8168384337727446,0.0
2223,2223.0,97812.0,0.8167560028248474,0.0
2224,2224.0,97856.0,0.8166735718769504,0.0
2225,2225.0,97900.0,0.8165911409290533,0.0
2226,2226.0,97944.0,0.8165087099811563,0.0
2227,2227.0,97988.0,0.8164262790332593,0.0
2228,2228.0,98032.0,0.8163438480853621,0.0
2229,2229.0,98076.0,0.8162614171374649,0.0
2230,2230.0,98120.0,0.816178986189568,0.0
2231,2231.0,98164.0,0.816096555241671,0.0
2232,2232.0,98208.0,0.816014124293774,0.0
2233,2233.0,98252.0,0.815931693345877,0.0
2234,2234.0,98296.0,0.8158492623979798,0.0
2235,2235.0,98340.0,0.8157668314500829,0.0
2236,2236.0,98384.0,0.8156844005021858,0.0
2237,2237.0,98428.0,0.8156019695542887,0.0
2238,2238.0,98472.0,0.8155195386063915,0.0
2239,2239.0,98516.0,0.8154371076584945,0.0
2240,2240.0,98560.0,0.8153546767105974,0.0
2241,2241.0,98604.0,0.8152722457627004,0.0
2242,2242.0,98648.0,0.8151898148148033,0.0
2243,2243.0,98692.0,0.8151073838669062,0.0
2244,2244.0,98736.0,0.815024952919009,0.0
2245,2245.0,98780.0,0.814942521971112,0.0
2246,2246.0,98824.0,0.8148600910232151,0.0
2247,2247.0,98868.0,0.814777660075318,0.0
2248,2248.0,98912.0,0.8146952291274211,0.0
2249,2249.0,98956.0,0.8146127981795239,0.0
2250,2250.0,99000.0,0.814530367231627,0.0
2251,2251.0,99044.0,0.8144479362837299,0.0
2252,2252.0,99088.0,0.8143655053358327,0.0
2253,2253.0,99132.0,0.8142830743879356,0.0
2254,2254.0,99176.0,0.8142006434400386,0.0
2255,2255.0,99220.0,0.8141182124921417,0.0
2256,2256.0,99264.0,0.8140357815442446,0.0
2257,2257.0,99308.0,0.8139533505963477,0.0
2258,2258.0,99352.0,0.8138709196484506,0.0
2259,2259.0,99396.0,0.8137884887005536,0.0
2260,2260.0,99440.0,0.8137060577526567,0.0
2261,2261.0,99484.0,0.8136236268047596,0.0
2262,2262.0,99528.0,0.8135411958568625,0.0
2263,2263.0,99572.0,0.8134587649089655,0.0
2264,2264.0,99616.0,0.8133763339610686,0.0
2265,2265.0,99660.0,0.8132939030131715,0.0
2266,2266.0,99704.0,0.8132114720652743,0.0
2267,2267.0,99748.0,0.8131290411173772,0.0
2268,2268.0,99792.0,0.81304661016948,0.0
2269,2269.0,99836.0,0.812964179221583,0.0
2270,2270.0,99880.0,0.8128817482736861,0.0
2271,2271.0,99924.0,0.812799317325789,0.0
2272,2272.0,99968.0,0.8127168863778921,0.0
2273,2273.0,100012.0,0.8126344554299949,0.0
2274,2274.0,100056.0,0.812552024482098,0.0
2275,2275.0,100100.0,0.8124695935342009,0.0
2276,2276.0,100144.0,0.8123871625863037,0.0
2277,2277.0,100188.0,0.8123047316384066,0.0
2278,2278.0,100232.0,0.8122223006905096,0.0
2279,2279.0,100276.0,0.8121398697426124,0.0
2280,2280.0,100320.0,0.8120574387947155,0.0
2281,2281.0,100364.0,0.8119750078468184,0.0
2282,2282.0,100408.0,0.8118925768989212,0.0
2283,2283.0,100452.0,0.8118101459510241,0.0
2284,2284.0,100496.0,0.8117277150031271,0.0
2285,2285.0,100540.0,0.8116452840552302,0.0
2286,2286.0,100584.0,0.8115628531073331,0.0
2287,2287.0,100628.0,0.8114804221594362,0.0
2288,2288.0,100672.0,0.811397991211539,0.0
2289,2289.0,100716.0,0.811315560263642,0.0
2290,2290.0,100760.0,0.811233129315745,0.0
2291,2291.0,100804.0,0.8111506983678478,0.0
2292,2292.0,100848.0,0.8110682674199506,0.0
2293,2293.0,100892.0,0.8109858364720537,0.0
2294,2294.0,100936.0,0.8109034055241566,0.0
2295,2295.0,100980.0,0.8108209745762596,0.0
2296,2296.0,101024.0,0.8107385436283625,0.0
2297,2297.0,101068.0,0.8106561126804656,0.0
2298,2298.0,101112.0,0.8105736817325684,0.0
2299,2299.0,101156.0,0.8104912507846713,0.0
2300,2300.0,101200.0,0.8104088198367744,0.0
2301,2301.0,101244.0,0.8103263888888774,0.0
2302,2302.0,101288.0,0.8102439579409804,0.0
2303,2303.0,101332.0,0.8101615269930832,0.0
2304,2304.0,101376.0,0.810079096045186,0.0
2305,2305.0,101420.0,0.8099966650972891,0.0
2306,2306.0,101464.0,0.8099142341493921,0.0
2307,2307.0,101508.0,0.8098318032014951,0.0
2308,2308.0,101552.0,0.8097493722535981,0.0
2309,2309.0,101596.0,0.8096669413057012,0.0
2310,2310.0,101640.0,0.8095845103578041,0.0
2311,2311.0,101684.0,0.8095020794099071,0.0
2312,2312.0,101728.0,0.80941964846201,0.0
2313,2313.0,101772.0,0.809337217514113,0.0
2314,2314.0,101816.0,0.809254786566216,0.0
2315,2315.0,101860.0,0.809172355618319,0.0
2316,2316.0,101904.0,0.809089924670422,0.0
2317,2317.0,101948.0,0.8090074937225249,0.0
2318,2318.0,101992.0,0.8089250627746278,0.0
2319,2319.0,102036.0,0.8088426318267308,0.0
2320,2320.0,102080.0,0.8087602008788338,0.0
2321,2321.0,102124.0,0.8086777699309367,0.0
2322,2322.0,102168.0,0.8085953389830396,0.0
2323,2323.0,102212.0,0.8085129080351424,0.0
2324,2324.0,102256.0,0.8084304770872454,0.0
2325,2325.0,102300.0,0.8083480461393484,0.0
2326,2326.0,102344.0,0.8082656151914513,0.0
2327,2327.0,102388.0,0.8081831842435542,0.0
2328,2328.0,102432.0,0.808100753295657,0.0
2329,2329.0,102476.0,0.8080183223477599,0.0
2330,2330.0,102520.0,0.807935891399863,0.0
2331,2331.0,102564.0,0.8078534604519659,0.0
2332,2332.0,102608.0,0.8077710295040689,0.0
2333,2333.0,102652.0,0.8076885985561718,0.0
2334,2334.0,102696.0,0.8076061676082747,0.0
2335,2335.0,102740.0,0.8075237366603777,0.0
2336,2336.0,102784.0,0.8074413057124807,0.0
2337,2337.0,102828.0,0.8073588747645838,0.0
2338,2338.0,102872.0,0.8072764438166867,0.0
2339,2339.0,102916.0,0.8071940128687897,0.0
2340,2340.0,102960.0,0.8071115819208926,0.0
2341,2341.0,103004.0,0.8070291509729955,0.0
2342,2342.0,103048.0,0.8069467200250985,0.0
2343,2343.0,103092.0,0.8068642890772015,0.0
2344,2344.0,103136.0,0.8067818581293046,0.0
2345,2345.0,103180.0,0.8066994271814075,0.0
2346,2346.0,103224.0,0.8066169962335105,0.0
2347,2347.0,103268.0,0.8065345652856134,0.0
2348,2348.0,103312.0,0.8064521343377163,0.0
2349,2349.0,103356.0,0.8063697033898193,0.0
2350,2350.0,103400.0,0.8062872724419223,0.0
2351,2351.0,103444.0,0.8062048414940254,0.0
2352,2352.0,103488.0,0.8061224105461283,0.0
2353,2353.0,103532.0,0.8060399795982313,0.0
2354,2354.0,103576.0,0.8059575486503342,0.0
2355,2355.0,103620.0,0.8058751177024371,0.0
2356,2356.0,103664.0,0.8057926867545401,0.0
2357,2357.0,103708.0,0.8057102558066431,0.0
2358,2358.0,103752.0,0.8056278248587462,0.0
2359,2359.0,103796.0,0.8055453939108491,0.0
2360,2360.0,103840.0,0.8054629629629521,0.0
2361,2361.0,103884.0,0.805380532015055,0.0
2362,2362.0,103928.0,0.8052981010671579,0.0
2363,2363.0,103972.0,0.8052156701192609,0.0
2364,2364.0,104016.0,0.8051332391713639,0.0
2365,2365.0,104060.0,0.805050808223467,0.0
2366,2366.0,104104.0,0.8049683772755699,0.0
2367,2367.0,104148.0,0.8048859463276729,0.0
2368,2368.0,104192.0,0.8048035153797759,0.0
2369,2369.0,104236.0,0.8047210844318787,0.0
2370,2370.0,104280.0,0.8046386534839817,0.0
2371,2371.0,104324.0,0.8045562225360847,0.0
2372,2372.0,104368.0,0.8044737915881878,0.0
2373,2373.0,104412.0,0.8043913606402907,0.0
2374,2374.0,104456.0,0.8043089296923936,0.0
2375,2375.0,104500.0,0.8042264987444967,0.0
2376,2376.0,104544.0,0.8041440677965995,0.0
2377,2377.0,104588.0,0.8040616368487025,0.0
2378,2378.0,104632.0,0.8039792059008055,0.0
2379,2379.0,104676.0,0.8038967749529085,0.0
2380,2380.0,104720.0,0.8038143440050114,0.0
2381,2381.0,104764.0,0.8037319130571143,0.0
2382,2382.0,104808.0,0.8036494821092173,0.0
2383,2383.0,104852.0,0.8035670511613202,0.0
2384,2384.0,104896.0,0.8034846202134233,0.0
2385,2385.0,104940.0,0.8034021892655263,0.0
2386,2386.0,104984.0,0.8033197583176293,0.0
2387,2387.0,105028.0,0.8032373273697322,0.0
2388,2388.0,105072.0,0.8031548964218351,0.0
2389,2389.0,105116.0,0.8030724654739381,0.0
2390,2390.0,105160.0,0.802990034526041,0.0
2391,2391.0,105204.0,0.8029076035781441,0.0
2392,2392.0,105248.0,0.8028251726302471,0.0
2393,2393.0,105292.0,0.80274274168235,0.0
2394,2394.0,105336.0,0.802660310734453,0.0
2395,2395.0,105380.0,0.8025778797865559,0.0
2396,2396.0,105424.0,0.8024954488386589,0.0
2397,2397.0,105468.0,0.8024130178907618,0.0
2398,2398.0,105512.0,0.8023305869428649,0.0
2399,2399.0,105556.0,0.8022481559949679,0.0
2400,2400.0,105600.0,0.8021657250470708,0.0
2401,2401.0,105644.0,0.8020832940991738,0.0
2402,2402.0,105688.0,0.8020008631512767,0.0
2403,2403.0,105732.0,0.8019184322033797,0.0
2404,2404.0,105776.0,0.8018360012554826,0.0
2405,2405.0,105820.0,0.8017535703075857,0.0
2406,2406.0,105864.0,0.8016711393596887,0.0
2407,2407.0,105908.0,0.8015887084117916,0.0
2408,2408.0,105952.0,0.8015062774638946,0.0
2409,2409.0,105996.0,0.8014238465159975,0.0
2410,2410.0,106040.0,0.8013414155681005,0.0
2411,2411.0,106084.0,0.8012589846202034,0.0
2412,2412.0,106128.0,0.8011765536723064,0.0
2413,2413.0,106172.0,0.8010941227244095,0.0
2414,2414.0,106216.0,0.8010116917765124,0.0
2415,2415.0,106260.0,0.8009292608286154,0.0
2416,2416.0,106304.0,0.8008468298807183,0.0
2417,2417.0,106348.0,0.8007643989328213,0.0
2418,2418.0,106392.0,0.8006819679849242,0.0
2419,2419.0,106436.0,0.8005995370370272,0.0
2420,2420.0,106480.0,0.8005171060891303,0.0
2421,2421.0,106524.0,0.8004346751412332,0.0
2422,2422.0,106568.0,0.8003522441933362,0.0
2423,2423.0,106612.0,0.8002698132454392,0.0
2424,2424.0,106656.0,0.800187382297542,0.0
2425,2425.0,106700.0,0.800104951349645,0.0
2426,2426.0,106744.0,0.800022520401748,0.0
2427,2427.0,106788.0,0.7999400894538511,0.0
2428,2428.0,106832.0,0.799857658505954,0.0
2429,2429.0,106876.0,0.799775227558057,0.0
2430,2430.0,106920.0,0.79969279661016,0.0
2431,2431.0,106964.0,0.7996103656622628,0.0
2432,2432.0,107008.0,0.7995279347143658,0.0
2433,2433.0,107052.0,0.7994455037664688,0.0
2434,2434.0,107096.0,0.7993630728185718,0.0
2435,2435.0,107140.0,0.7992806418706747,0.0
2436,2436.0,107184.0,0.7991982109227777,0.0
2437,2437.0,107228.0,0.7991157799748806,0.0
2438,2438.0,107272.0,0.7990333490269835,0.0
2439,2439.0,107316.0,0.7989509180790866,0.0
2440,2440.0,107360.0,0.7988684871311896,0.0
2441,2441.0,107404.0,0.7987860561832926,0.0
2442,2442.0,107448.0,0.7987036252353955,0.0
2443,2443.0,107492.0,0.7986211942874984,0.0
2444,2444.0,107536.0,0.7985387633396014,0.0
2445,2445.0,107580.0,0.7984563323917043,0.0
2446,2446.0,107624.0,0.7983739014438074,0.0
2447,2447.0,107668.0,0.7982914704959104,0.0
2448,2448.0,107712.0,0.7982090395480134,0.0
2449,2449.0,107756.0,0.7981266086001163,0.0
2450,2450.0,107800.0,0.7980441776522192,0.0
2451,2451.0,107844.0,0.7979617467043222,0.0
2452,2452.0,107888.0,0.7978793157564251,0.0
2453,2453.0,107932.0,0.7977968848085282,0.0
2454,2454.0,107976.0,0.7977144538606312,0.0
2455,2455.0,108020.0,0.7976320229127342,0.0
2456,2456.0,108064.0,0.7975495919648371,0.0
2457,2457.0,108108.0,0.79746716101694,0.0
2458,2458.0,108152.0,0.797384730069043,0.0
2459,2459.0,108196.0,0.7973022991211459,0.0
2460,2460.0,108240.0,0.797219868173249,0.0
2461,2461.0,108284.0,0.797137437225352,0.0
2462,2462.0,108328.0,0.797055006277455,0.0
2463,2463.0,108372.0,0.7969725753295579,0.0
2464,2464.0,108416.0,0.7968901443816608,0.0
2465,2465.0,108460.0,0.7968077134337638,0.0
2466,2466.0,108504.0,0.7967252824858667,0.0
2467,2467.0,108548.0,0.7966428515379698,0.0
2468,2468.0,108592.0,0.7965604205900728,0.0
2469,2469.0,108636.0,0.7964779896421758,0.0
2470,2470.0,108680.0,0.7963955586942787,0.0
2471,2471.0,108724.0,0.7963131277463816,0.0
2472,2472.0,108768.0,0.7962306967984846,0.0
2473,2473.0,108812.0,0.7961482658505875,0.0
2474,2474.0,108856.0,0.7960658349026906,0.0
2475,2475.0,108900.0,0.7959834039547936,0.0
2476,2476.0,108944.0,0.7959009730068966,0.0
2477,2477.0,108988.0,0.7958185420589995,0.0
2478,2478.0,109032.0,0.7957361111111025,0.0
2479,2479.0,109076.0,0.7956536801632054,0.0
2480,2480.0,109120.0,0.7955712492153083,0.0
2481,2481.0,109164.0,0.7954888182674114,0.0
2482,2482.0,109208.0,0.7954063873195144,0.0
2483,2483.0,109252.0,0.7953239563716173,0.0
2484,2484.0,109296.0,0.7952415254237203,0.0
2485,2485.0,109340.0,0.7951590944758233,0.0
2486,2486.0,109384.0,0.7950766635279262,0.0
2487,2487.0,109428.0,0.7949942325800291,0.0
2488,2488.0,109472.0,0.7949118016321322,0.0
2489,2489.0,109516.0,0.7948293706842351,0.0
2490,2490.0,109560.0,0.794746939736338,0.0
2491,2491.0,109604.0,0.794664508788441,0.0
2492,2492.0,109648.0,0.7945820778405439,0.0
2493,2493.0,109692.0,0.7944996468926468,0.0
2494,2494.0,109736.0,0.7944172159447499,0.0
2495,2495.0,109780.0,0.794334784996853,0.0
